"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","APC-Cy7-A","AmCyan-A","FITC-A","PE-A","PE-Cy7-A","Pacific Blue-A","PerCP-Cy5-5-A","Time"
95536.6,50730,123420,32958.9,22830,94612.1,309.72,198.94,2857.5,22944.5,4687.8,8982.48,692.25,2271.36,2418.4
101646,63794,104422,19610.8,15298,84011.7,498.22,104.4,2350.5,28422.4,4965.48,6408.48,359.25,5952.18,2419.1
104401,65580,104331,21473.4,17676,79615.3,319,73.08,2691,26747.8,4775.94,2121.6,532.5,2010.84,2420.6
124869,64951,125994,29594.8,20135,96325.9,1588.62,361.34,3822.75,44364.8,8173.62,22705,590.25,15399.5,2420.9
85436.6,41531,134819,30065.1,18527,106350,1537.58,427.46,2538,16940.8,3943.68,18491.5,624,16848.8,2421.2
66102.1,40040,108194,18528.1,14108,86068.8,115.42,185.02,1321.5,6899.1,1987.44,6551.22,339,1272.96,2421.9
116602,61163,124938,39079.6,25679,99735.9,1803.22,536.5,5859.75,77027.3,12643,21900.1,722.25,16858.1,2422.9
161413,92999,113747,44016.2,29875,96557.1,1314.28,312.04,6354.75,86747.7,14005.7,9037.86,829.5,10729.7,2424.1
107926,52304,135230,33271.7,20576,105973,1104.9,252.3,2795.25,13971.4,3948.36,8604.18,782.25,9916.14,2424.4
151452,81020,122507,28839.7,19564,96608,1785.82,446.6,3494.25,26677.6,5746.26,22503,759,18124.1,2424.5
86297.4,47662,118660,20972.6,15118,90915.7,212.28,75.98,2053.5,17753.6,3580.98,8087.82,473.25,1201.98,2424.6
115207,68235,110650,23971.7,17967,87438.8,520.84,86.42,3462.75,40687.9,6956.04,7849.14,555.75,3245.58,2425.1
107250,65448,107394,25510.7,18876,88571.1,66.12,69.6,2672.25,27685.3,4935.84,5930.34,429.75,1437.54,2425.6
79939.4,49768,105267,14753.7,11532,83844.8,606.1,99.18,1344,9242.22,2232.36,6333.6,293.25,4787.64,2425.7
167795,93238,117942,40485.9,27666,95904.1,322.48,246.5,7576.5,112197,17241.9,18879.9,696,2666.04,2425.9
117867,59094,130716,30453.5,19958,100000,1095.04,241.28,3936.75,40417.3,7343.7,15852.7,608.25,7241.52,2426.9
116973,65494,117048,28388.1,21794,85364.9,839.26,250.56,4345.5,56051.6,9097.14,15350.4,578.25,5601.18,2428.6
69028.8,36467,124054,32666.4,23011,93034.9,684.4,193.14,2573.25,7339.02,2797.08,8968.44,597,2279.16,2428.8
107581,59523,118449,32281.9,22339,94705.4,530.12,169.36,3396.75,28034,5442.06,7594.86,795.75,3303.3,2429
86484.4,50834,111497,28023.1,19410,94617.2,299.86,230.26,3358.5,35199.8,6885.06,17459.5,668.25,2194.92,2434.4
89564.8,60302,97338.8,18181,14190,83968.4,349.16,91.64,2094,15164,3211.26,5336.76,510.75,1900.86,2434.9
126683,62715,132382,49883.3,32043,102024,1061.4,274.34,5032.5,41109.9,8439.6,20369.7,1011,9885.72,2435.4
65633.6,44123,97485.8,15158.5,13215,75174.3,223.88,143.84,1502.25,10604.1,2641.86,12526.8,393.75,1759.68,2436.1
41501.8,19632,138542,30647,16084,124874,467.48,313.78,2957.25,13073.6,4314.96,21673.9,788.25,3377.4,2438
46607.2,31873,95831.9,17411.9,13169,86651.1,196.62,149.06,2861.25,21932,4018.56,11455.9,501,1281.54,2438.2
110905,58907,123385,33700.7,24255,91057.8,621.76,158.34,2484.75,15041.5,3847.74,8466.9,637.5,4351.62,2441.6
102794,54975,122541,40542.8,26127,101696,761.54,238.38,3057,19957.1,4648.8,11953.5,798,7654.92,2442
83922.2,51935,105900,17712.2,13787,84194.5,313.78,203.58,2094.75,14302.9,3305.64,10232.8,517.5,3064.62,2442.3
59087.2,40412,95821.6,17068,12252,91296.6,3794.36,363.08,1618.5,13511.2,2423.46,6977.1,303,1617.72,2443.5
69625.2,43643,104552,10649.3,8955,77935.8,345.68,14.5,2621.25,38610,6223.62,2708.94,405,796.38,2445.5
52578.3,30723,112156,14047,11347,81130.3,371.2,13.34,1034.25,7566.78,1678.56,2549.82,269.25,1590.42,2446.2
65000.5,32917,129413,23270.5,16117,94624.1,868.26,247.08,1918.5,12753.8,2841.54,9260.16,482.25,7571.46,2446.6
77885.2,48896,104391,17969.6,14288,82422.9,365.98,104.4,1299.75,8517.6,1957.02,2992.86,340.5,1946.88,2447.5
160679,87966,119708,47472.4,27706,112292,876.38,234.9,4882.5,38886.9,8295.3,12288.9,1123.5,3829.8,2448.4
113309,65166,113952,39184.9,27578,93118.4,606.1,288.84,1895.25,8032.44,2697.24,10595.5,552.75,7978.62,2449.8
95525.7,45303,138189,46938.8,30579,100598,933.8,141.52,4936.5,43062.2,8402.94,8448.96,1092,3237,2450.8
179523,104029,113095,30784.3,22377,90158.5,377,455.88,3145.5,24572.3,5946.72,32039.3,595.5,3197.22,2451
138074,77101,117363,30241.4,20957,94569.8,697.74,166.46,2794.5,12946.4,4034.16,13033,735.75,4601.22,2451.3
84216,46910,117655,32862.2,22938,93890.3,803.3,258.1,3743.25,41611.4,7133.88,8847.54,615,10133.8,2451.8
138228,79602,113803,30801.4,22082,91413.9,401.94,182.12,3198,27956,5522.4,10773.4,685.5,2513.16,2452.8
106425,54988,126840,45150.3,26860,110163,357.28,215.76,3549.75,11956.6,4511.52,16000.1,987.75,3692.52,2452.8
106347,56994,122286,40026.5,25510,102829,1211.04,278.4,3907.5,32982.3,6161.22,10590.8,808.5,8933.34,2453.9
63522.9,41542,100213,13983.1,10834,84585,262.16,160.66,1391.25,12770.2,2761.2,13574.3,292.5,1283.1,2455.7
120110,75263,104587,19455.5,14651,87027.4,475.02,201.26,2863.5,35150.7,6196.32,17118.7,430.5,1868.88,2455.7
60392.8,31282,126523,34224.8,23602,95032.6,544.62,167.04,2979.75,21724.6,4690.14,7261.8,699.75,4974.84,2456
69200.2,40342,112416,45287.6,29094,102013,81.2,91.06,2019,10584.6,2595.06,4894.5,484.5,1841.58,2456.8
118363,71279,108826,31794.4,22843,91217.2,363.66,272.6,2826.75,21387.6,4498.26,16628,643.5,2497.56,2457.2
117121,77463,99088,21693.4,17043,83418.2,166.46,13.92,1622.25,12472.2,2575.56,4730.7,389.25,1170.78,2458
132214,71172,121744,24580.1,19332,83327.3,711.66,114.84,4449.75,56645.2,8899.02,4426.5,572.25,6072.3,2458.1
109296,59830,119720,39234,27270,94288.2,1407.08,395.56,2468.25,10956.7,3511.56,23534.2,615,14932.3,2458.4
116797,65646,116602,29724.2,21038,92594.7,708.76,255.78,3550.5,42414.8,7154.94,15838.7,485.25,6747.78,2458.9
62329.5,39259,104048,9179.04,7791,77211.9,206.48,95.7,1331.25,11937.9,2449.98,2951.52,248.25,1240.98,2459.3
136315,72697,122887,44073.9,29837,96806.9,520.84,145.58,11748.8,186295,28314.8,4530.24,912.75,7060.56,2459.9
92001.3,54075,111501,25133.9,18571,88696.2,910.02,234.9,1937.25,8679.06,2479.62,7997.34,517.5,8139.3,2461.5
61343.5,38869,103430,14244.4,11537,80915.2,80.62,150.22,1140,6392.88,1723.02,8601.84,329.25,2246.4,2461.7
73137.4,45834,104576,21723.8,16318,87246.6,309.72,153.12,2198.25,14483.8,3342.3,8179.08,561.75,1942.98,2462
83898.4,46894,117251,23324.3,16222,94229.1,739.5,329.44,2776.5,25742.3,4927.26,17848.7,486,10164.2,2462.2
94674.4,53530,115908,35584.4,21562,108156,1524.82,303.92,4767.75,41706.6,8738.34,16232.6,1021.5,7183.8,2464.2
162742,85598,124600,33419.9,23790,92064.1,1428.54,388.02,5109.75,52880.9,9384.96,14242,787.5,11707,2465.1
75111.4,44054,111738,17761.4,13782,84458.7,2991.06,665.26,2158.5,8119.02,2296.32,22273.7,7003.5,38766.8,2465.7
83232.7,45532,119800,24302.5,18012,88423.6,1017.32,195.46,2241,14280.2,3339.18,11357.6,511.5,8987.16,2465.9
189225,106306,116654,35769.2,26258,89274.6,1151.3,421.08,6164.25,77804.2,13077.5,27296.1,690.75,10540.1,2465.9
78968.4,55434,93359.2,17777.8,14750,78988.7,294.06,89.9,1371,9447.36,2240.16,5003.7,296.25,4104.36,2466.6
71924.3,40990,114995,17935.3,13386,87808.9,483.14,170.52,2100.75,27000.5,4286.1,7931.82,309,4937.4,2466.8
134814,76035,116199,38350.3,26931,93324.5,396.14,237.22,3538.5,27667.4,5856.24,20509.3,790.5,2240.16,2466.9
89190.8,60163,97156.3,10896.6,8823,80938.4,468.64,118.32,2221.5,28223.5,4297.02,5584.02,337.5,3657.42,2467.1
124530,69802,116919,34591.4,22074,102699,981.36,367.72,4194.75,44241.6,7613.58,15799.7,693.75,9209.46,2467.4
104910,54352,126498,28290.6,20148,92021.7,786.48,463.42,2860.5,9317.88,3768.96,30216.4,768.75,5234.58,2467.9
110580,54432,133138,37299.6,25604,95472.1,613.64,264.48,3655.5,35867.5,6559.8,7647.9,658.5,4962.36,2468.9
112788,59847,123509,34093,24871,89836.4,1508.58,467.48,2160.75,13629.7,3168.36,12453.5,525.75,17799.6,2469.2
75144.1,42166,116792,35485.3,23766,97852.6,411.8,132.82,3435.75,36406.5,6127.68,8632.26,540.75,4213.56,2469.9
114746,56957,132029,42129.4,27033,102134,527.8,317.84,3353.25,16559.4,4934.28,18947.8,871.5,3146.52,2470.2
94234.4,53467,115506,14243.6,11291,82673.6,350.32,132.82,1893,17271.5,3478.02,4687.8,375.75,3758.04,2470.5
88535.3,50787,114247,33566.5,23751,92619.9,435.58,82.36,2720.25,18296.5,4460.82,10427.8,667.5,2055.3,2471.1
51217.6,27664,121334,16617.9,11136,97797.3,154.28,99.18,1260,7245.42,2261.22,14456.5,342,1136.46,2471.7
69043.8,42548,106347,22252.6,16384,89010.5,1136.8,186.18,1751.25,18654.5,3541.98,9018.36,315,11189.1,2472.7
84893.9,46346,120045,24339.9,17262,92407.6,1565.42,235.48,2910,29852.2,5471.7,13680.4,566.25,10577.6,2473.1
144740,77686,122103,34447.9,24262,93050,582.32,180.96,3423.75,32378.6,5926.44,9701.64,768,5896.02,2473.5
69043.1,37619,120280,31022.9,20903,97264.5,752.84,219.82,2576.25,21602.9,4204.98,9182.94,540.75,7380.36,2474
54740.7,31424,114164,20957.8,12868,106737,1357.78,303.34,2926.5,17150.6,3772.86,9559.68,708.75,10575.2,2474.4
164175,90291,119163,44040.4,31719,90993.7,544.62,426.3,3766.5,15529.8,5169.06,16597.6,980.25,3967.86,2474.5
82284.8,50050,107745,22925.8,16982,88473.8,200.68,96.28,1671,12308.4,2687.88,8290.62,370.5,1074.84,2475.3
119941,59266,132630,35868.3,24422,96251.9,303.92,160.08,3790.5,36636.6,6717.36,12924.6,756,2742.48,2475.9
55303,30639,118292,19029.7,14271,87389,353.22,230.84,2444.25,6754.02,2768.22,6144.06,790.5,2698.02,2476.2
125589,64437,127730,35390.2,24225,95741.2,1054.44,395.56,7194,97209.8,15613.3,18249.7,786,8427.12,2476.9
96253.3,54974,114746,32157.1,22730,92716.5,1096.78,423.98,2851.5,19916.5,4675.32,23534.9,688.5,10940.3,2477.2
133820,80010,109612,24857,18942,86001,198.94,126.44,2499,21099.8,3930.42,6412.38,465,1859.52,2477.4
136184,82978,107558,32000.3,23074,90888.9,745.3,276.08,3225.75,30372.4,5633.94,8363.94,606,7842.9,2477.5
100943,65031,101726,22013.2,17623,81862,896.68,214.6,3253.5,4592.64,3673.8,5194.02,961.5,4441.32,2477.8
64800.6,30883,137512,39999.2,23767,110295,1582.24,244.18,3989.25,33926.9,6690.84,12810.7,768,15544.6,2478.7
102514,55327,121430,25130.8,18015,91422.3,885.08,290,2517.75,16328.5,4456.92,27195.5,608.25,9914.58,2478.8
131975,69191,125004,43309.5,29251,97033.7,376.42,109.62,2793.75,19631.8,4241.64,7252.44,602.25,2368.86,2479.8
95306.8,55354,112838,25653.4,17258,97417,407.16,188.5,2469.75,19197.4,4113.72,8951.28,567,4814.94,2480.8
108432,58594,121279,34575.8,24706,91717.1,877.54,263.32,4603.5,41806.4,7970.82,13414.4,998.25,10016.8,2482.1
125089,65818,124553,30577.6,22014,91029.8,672.8,100.34,3791.25,23690.2,5773.56,9449.7,903,3089.58,2482.5
80784,42812,123663,23360.2,16824,90997.1,1740.58,454.14,2500.5,26591.8,4927.26,16435.4,435.75,17376.8,2482.8
185580,104365,116535,57128,36365,102954,2057.26,581.74,8499.75,107610,17819.9,26094.1,1104.75,23949.1,2483.6
147149,82879,116357,40351.7,25967,101840,485.46,248.82,3083.25,19418.9,4834.44,13302.1,813,4240.86,2485
76735.3,43513,115573,25507.6,18649,89638.2,879.28,351.48,2796.75,18505.5,4286.88,19764.4,636,6894.42,2486
51123.8,26398,126920,26289.9,15706,109699,298.7,107.88,2815.5,22508.5,4486.56,8254.74,555,1967.94,2486.4
67057.5,38542,114023,22207.4,15770,92288.1,250.56,46.98,1526.25,7745.4,2024.1,6307.08,415.5,1087.32,2486.5
94464.2,59271,104449,20271.4,15671,84774.9,593.34,210.54,1655.25,13688.2,3229.2,12350.5,360.75,6813.3,2487
116635,68895,110948,53490.8,32815,106828,298.12,166.46,3023.25,11047.1,3673.8,7757.88,921,2308.02,2487.4
155753,81466,125297,33838.7,23226,95481.6,1365.9,303.92,3360,26281.3,5378.88,11144.6,646.5,11827.1,2488.3
125805,66207,124530,32104.8,22527,93399.9,921.04,294.64,4122,46422.5,8286.72,12544,608.25,7240.74,2489
180689,97302,121700,49888,33942,96325,2667.42,748.2,5833.5,70648.5,12990.9,51219.5,828.75,29271.1,2490.1
129994,85447,99702.8,23903.1,18403,85122.7,205.9,153.12,2414.25,20085,4172.22,10808.5,482.25,1373.58,2490.2
102707,62295,108050,21339.2,16775,83367.4,687.88,168.78,1726.5,15222.5,2921.1,7765.68,423.75,5663.58,2491.6
66818.2,38054,115073,17232.5,12594,89673.8,393.82,167.04,1488.75,6963.84,2085.72,7223.58,462,2663.7,2492.9
70227.7,35238,130610,35621,24194,96489.2,736.6,266.8,2725.5,16925.2,4348.5,12994,633,5589.48,2493.7
109041,63223,113030,18053.1,15011,78817.4,227.36,51.62,4592.25,72050.9,10613.5,3429.66,387,2900.04,2494.5
113703,69962,106510,22163.7,16910,85897.1,415.28,148.48,1655.25,5013.06,2260.44,9388.08,562.5,1630.2,2495.9
91212.5,49834,119952,37621.7,26442,93244.8,468.64,94.54,3907.5,34973.6,6734.52,6831.24,871.5,3017.04,2496.5
84900,45570,122098,27108.1,19366,91735.9,1023.7,233.16,4446.75,57350.3,9352.98,9604.92,667.5,11396.6,2497.4
53118.9,31957,108934,19311.2,14645,86417.3,435,96.28,2908.5,24548.9,4931.16,6771.96,598.5,1651.26,2499.6
137877,72949,123866,28452.8,20673,90199.1,758.64,307.98,2539.5,17951.7,4041.96,9182.16,682.5,7094.1,2499.6
116109,68579,110957,24914.8,18615,87715,633.94,131.08,2743.5,25813.3,5133.96,8736.78,564.75,6370.26,2501.3
94622.7,51118,121311,29938,20426,96054.7,1406.5,241.86,2846.25,23723.7,4678.44,20442.2,568.5,11954.3,2501.8
109096,71344,100215,51595.4,28196,119923,1748.12,409.48,4260.75,23754.9,6164.34,16496.2,1090.5,16848.8,2501.9
77084.8,48715,103702,17934.5,14043,83697.1,123.54,81.78,1348.5,9342.06,2037.36,5066.1,322.5,858,2502.7
86564,57167,99236.6,14554,11499,82947.4,4604.62,789.38,979.5,1186.38,872.04,17772.3,2272.5,50723.4,2503
104254,62558,109217,23772.1,18010,86503.4,799.24,169.94,1625.25,10218.8,2613.78,10827.2,386.25,8848.32,2503.3
112339,67875,108468,31330.3,22599,90856.2,1115.34,211.12,1788.75,5360.16,2297.88,7415.46,581.25,14252.2,2504.5
76075.7,46533,107143,12235.9,9333,85919.8,733.7,71.34,1091.25,5995.86,1460.94,5320.38,312,6253.26,2504.7
156490,86506,118555,34488.5,24910,90736.1,2032.32,561.44,4789.5,55798.1,10065.9,37128.8,621,19571,2506
49054.5,30850,104209,13097.8,10402,82520.2,374.1,132.82,1537.5,8971.56,2130.96,8983.26,444.75,1196.52,2506
116956,68882,111275,20969.5,16370,83949.8,993.54,149.06,4270.5,52661.7,8948.94,13648.4,558,9015.24,2508.1
122342,67487,118805,26596.4,19963,87312.7,167.04,105.56,3855.75,49713.3,8280.48,8292.96,473.25,1843.14,2508.6
111925,78714,93186.6,20782.3,17146,79434.9,305.08,64.38,1719,8956.74,2633.28,7601.1,403.5,2291.64,2509.1
119436,59477,131603,43705,28373,100950,921.04,223.3,4086,32932.4,6936.54,12895,825,11051.8,2509.7
69027.5,42263,107039,13111,10695,80340.7,425.14,75.98,2133,15281,3512.34,6885.06,493.5,4592.64,2509.7
113855,61166,121990,33848.1,23770,93322.2,651.34,204.16,2695.5,24687,4835.22,13080.6,625.5,5406.96,2511
59217.1,33706,115138,33106.3,21358,101585,1252.8,143.26,2765.25,17082.8,4086.42,9054.24,699,8707.92,2511.2
111997,59880,122575,39415,24264,106458,609.58,119.48,2905.5,15664.7,3955.38,6053.58,744.75,2413.32,2512.6
111297,68068,107157,50402.8,32160,102711,1299.78,323.06,5325.75,56440,10218.8,22612.2,870,10597.9,2514.1
109445,56030,128014,28700.9,20106,93551.2,368.88,162.4,2544.75,19629.5,4098.9,12121.2,614.25,2240.94,2514.6
64173,37010,113635,23703.4,16822,92345,377.58,33.64,2753.25,15726.4,3732.3,4071.6,717.75,1811.94,2515.2
65194.3,36166,118138,21061.6,14950,92327.1,874.06,205.32,1977,17489.2,3202.68,9143.94,364.5,10017.5,2515.6
85953.4,52960,106364,33903.5,21296,104334,625.82,145.58,2400.75,11533.1,2837.64,7065.24,612.75,4567.68,2516.6
107212,57108,123035,28209.5,19952,92659.2,261.58,143.84,2823.75,17996.2,4307.94,9885.72,698.25,2341.56,2517.2
62044.6,36393,111729,21203.5,14841,93632.1,276.66,92.22,2255.25,13604,3437.46,7547.28,579,1795.56,2517.5
123897,70783,114713,50281.1,33723,97714.5,733.12,123.54,3891,21847.8,5613.66,9700.86,964.5,3372.72,2517.5
57811.6,30163,125609,26853.8,18243,96469.5,240.12,107.3,2593.5,25449.8,4915.56,8891.22,519.75,1435.98,2517.9
122052,62733,127505,35485.3,24317,95635.4,862.46,230.26,4262.25,40958.6,7909.2,20662.2,760.5,6023.94,2518.3
147008,75829,127053,49923.1,31141,105063,573.62,176.9,4266,37218.5,7590.96,12386.4,930.75,2795.52,2518.7
124286,71952,113203,29410.7,22096,87231.1,945.4,218.08,2313,14176.5,3591.12,5928.78,600.75,6634.68,2519
125169,76290,107525,31513.6,23702,87135,133.4,150.8,3311.25,38904.1,6808.62,15595.3,500.25,2356.38,2519.3
71708.7,48583,96731.4,23429.6,16135,95164.9,475.6,190.24,2221.5,6924.84,2076.36,11176.6,539.25,4792.32,2519.8
92575.9,48174,125940,33304.4,22442,97256.9,305.08,160.08,3007.5,23747.1,4717.44,11039.3,696.75,2166.84,2520.8
106898,59206,118327,26049.7,19138,89204.2,365.4,107.3,2558.25,15923.7,3673.8,7737.6,720.75,1974.96,2521.6
82676.4,45251,119738,48497.3,29207,108820,2274.18,591.6,4136.25,23694.1,5603.52,30766.3,801.75,24056.8,2521.9
116616,68897,110927,28734.4,21045,89481.5,639.74,81.2,2577.75,21649.7,4123.08,6386.64,576,5078.58,2523.8
123931,66025,123013,38507.8,23805,106013,487.2,187.92,3757.5,26657.3,6285.24,16740.4,802.5,3642.6,2523.9
95370,65323,95681,17429.1,13371,85426.2,534.18,117.16,1434.75,9004.32,1946.1,7530.12,382.5,6211.92,2525.1
62576.3,36685,111790,28030.9,19401,94687.4,461.1,170.52,2370,18271.5,3822,9094.8,558.75,1634.88,2525.2
110205,52145,138506,47849.1,29381,106730,1508,330.6,6381,82338.4,13332.5,16280.2,813,20966.4,2525.3
79595.4,46706,111685,25544.2,18406,90952.2,524.32,79.46,1882.5,13585.3,3033.42,7978.62,373.5,4733.82,2526.6
61705.2,41000,98632.1,19244.9,15340,82218.8,404.26,250.56,1799.25,6507.54,2343.9,10474.6,540,4609.02,2527.8
79787.1,48567,107664,33909.7,24371,91186.5,1625.16,300.44,3332.25,35611.7,6098.82,17766.1,459.75,13456.6,2528.6
108298,50874,139510,36790.3,23418,102959,706.44,276.66,4188.75,48872.5,8281.26,14989.3,714.75,5326.62,2531.1
50231.6,23791,138371,38845.6,21435,118768,681.5,146.74,3810.75,29661.8,6006,10443.4,849.75,3186.3,2532.6
88490.4,51936,111663,16362.1,12624,84941.7,7514.48,1157.1,3210,38989.9,6052.8,22593.5,2623.5,78971.1,2533.9
52167.6,28426,120272,18440.8,13210,91486.3,802.14,158.92,1903.5,5485.74,1978.08,10494.1,492,7934.16,2534.4
95680.1,56627,110733,25523.9,18739,89265,129.34,208.8,2250,17376.1,3619.2,4358.64,529.5,1386.84,2534.6
64277,32855,128214,28434.1,17591,105932,683.24,245.92,2708.25,12544,3571.62,11710.1,765,5683.86,2535.3
119341,63323,123511,27173.6,17439,102119,1216.26,345.1,3077.25,25107.4,5134.74,7147.14,671.25,12850.5,2535.9
57604.8,29661,127278,34501,20493,110333,942.5,208.22,3120.75,18537.5,4659.72,13663.3,739.5,6253.26,2536.1
96334.9,45631,138358,46963,24911,123551,558.54,105.56,2681.25,12591.5,3712.8,9690.72,829.5,3274.44,2536.2
106491,64283,108567,22935.9,17531,85741.1,597.4,186.76,2448.75,27027.8,4932.72,11271,341.25,5279.82,2536.3
66653.6,38767,112679,29883.4,19851,98656.8,1208.72,342.78,3138.75,30861.5,5339.1,14019.7,474.75,12681.2,2536.5
102707,60613,111048,18301.9,13893,86333.7,914.66,113.1,1980.75,19245.7,3792.36,5086.38,403.5,4169.88,2537.5
61623,42981,93960.6,10930.1,8913,80367.7,238.38,103.82,1048.5,6183.06,1572.48,4801.68,279,1407.9,2538
49918.8,33827,96712.1,17777.8,13523,86155.7,277.82,151.38,1325.25,7361.64,1996.8,4227.6,388.5,1135.68,2538.1
104657,57835,118592,41148.1,28603,94279.7,791.7,234.9,3852.75,31746,6493.5,8377.98,783.75,6665.88,2539.4
114776,74189,101389,24297,18393,86572.5,238.38,136.3,3963.75,44297.8,7833.54,13425.4,618.75,2296.32,2540.8
91411,53687,111586,24215.1,17591,90214.4,669.32,102.66,2487,18718.4,3913.26,9807.72,540,5707.26,2540.9
123090,70822,113903,28523.8,19862,94116.3,1129.84,214.02,4589.25,54620.3,9404.46,12449.6,686.25,12285,2542.5
57018.7,30171,123853,28105,18399,100108,284.78,75.4,2211.75,14192.9,3278.34,7290.66,581.25,1274.52,2542.8
107909,54032,130883,30811.6,20848,96856.6,625.82,149.64,3547.5,30868.5,6165.9,13784.2,728.25,2725.32,2543
128504,70314,119772,30448.9,22490,88728.2,379.32,194.3,3162.75,25802.4,5625.36,10955.1,651,2694.9,2543.5
49213,35622,90540.1,13061.1,11478,74575,566.66,147.9,3053.25,45729.1,6958.38,3981.9,339.75,5482.62,2544.1
58403.8,31148,122883,27263.3,17980,99373.2,609,245.34,2346,8303.88,2796.3,10626.7,756.75,4694.82,2545.3
92174.7,53474,112966,24144.1,18262,86644.9,231.42,135.14,1659.75,13746.7,2740.92,8472.36,379.5,1042.08,2545.8
118074,69602,111176,47069.9,29746,103704,1564.26,479.66,2569.5,15984.5,4123.86,21490.6,630.75,18079.6,2546.1
96150,58156,108351,20883.7,15896,86099.4,483.72,91.64,1733.25,13696,3225.3,9369.36,352.5,4683.9,2547
135707,79430,111969,43609,27714,103123,527.22,283.62,5329.5,45286.8,8680.62,14257.6,1067.25,3129.36,2547
102665,60095,111960,26271.2,18667,92232.7,1327.62,193.72,2522.25,17291.8,3986.58,10239.8,596.25,9987.9,2548.2
45821.8,34148,87940.1,15961.1,13248,78957.5,406.58,131.66,2241.75,25082.5,4659.72,13610.2,314.25,4664.4,2548.3
113569,66855,111328,16979.8,12903,86242.7,78.3,73.08,3761.25,56716.1,8322.6,5686.2,364.5,1533.48,2548.4
60407.8,46959,84305.2,9211.8,8031,75171.8,744.72,175.74,2112.75,20269.1,3818.88,7841.34,383.25,7580.04,2548.6
146442,79912,120097,45696.3,26956,111098,473.28,182.12,6236.25,64155,11486.3,14613.3,1100.25,4013.88,2550.1
125176,69357,118280,25716.6,19017,88624,266.22,103.82,3364.5,30760.9,5816.46,10540.9,602.25,3834.48,2550.8
83103.5,55848,97519.5,11088.5,9324,77938.1,128.76,75.98,1687.5,21033.5,3366.48,2858.7,260.25,2602.86,2551.7
145194,77163,123316,32873.9,23083,93333.7,724.42,252.88,4944.75,61836.8,10154.8,13916,588.75,8984.04,2552.3
70845.1,33581,138260,37816.7,21821,113577,1396.64,235.48,3897.75,25439.7,5906.16,13435.5,997.5,6863.22,2553.5
81575.5,54226,98589.9,12894.2,10438,80957.4,286.52,67.86,1749.75,22967.9,3765.06,6690.84,210.75,4059.12,2554.1
79929.9,48449,108120,25097.3,18565,88595.5,1058.5,268.54,4354.5,31400.5,6670.56,14405.8,954.75,3026.4,2555.2
179746,97602,120692,48786.7,30418,105112,1410.56,343.94,4766.25,40275.3,7901.4,12728,897.75,12007.3,2555.7
109927,56010,128623,35827,24266,96759.1,323.64,278.4,4398.75,49752.3,8765.64,13643,650.25,2914.86,2556.2
