"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
138377,79710,113771,31521.4,21950,94113.2,736.6,189.08,2029.5,10012.9,2838.42,11262.4,581.25,5371.86,1439.5
110195,79447,90900.4,15808.3,12883,80416.8,283.62,86.42,894.75,5215.08,1166.88,5782.14,162.75,1722.24,1439.8
113595,59822,124445,33751.4,22362,98914.7,635.68,283.04,6162.75,93447.9,14228,19880.6,513.75,7233.72,1441.5
70741.1,45912,100978,9765.6,8104,78973.1,341.62,31.9,762,2704.26,843.18,6204.9,184.5,1818.18,1441.5
117786,77017,100228,12658.6,10041,82620.8,251.14,114.26,3839.25,53891,8555.04,12778.7,419.25,3243.24,1442.5
105042,61547,111850,40433.6,25999,101922,779.52,437.32,3689.25,34774,7143.24,40370.5,632.25,5874.96,1443.4
80323.6,54104,97295.8,24107.5,18168,86960.9,361.34,200.68,1063.5,9572.16,2002.26,10501.9,234.75,2304.9,1444
77272.5,54918,92212.6,10005.8,8470,77419.4,109.04,81.2,1279.5,15487.7,2776.02,5835.18,186.75,1315.08,1444.4
111608,72240,101251,38483.6,21908,115121,3590.2,641.48,7668.75,106913,16805.1,22326.7,813,36196.7,1444.7
84947,48171,115569,39056.9,25051,102177,2681.92,752.84,3233.25,16967.3,4653.48,34763.8,789.75,31942.6,1444.8
148675,76910,126687,33826.3,21998,100775,716.88,479.66,6790.5,92275.6,16121,50034.7,784.5,6108.18,1445
92927.4,53846,113102,31897.3,19746,105866,1781.18,436.74,2928.75,16926.8,4695.6,31241.3,687.75,15811.4,1446
153644,96691,104138,21741.7,16263,87613.9,427.46,164.14,2049,20221.5,3758.04,10724.2,355.5,4318.08,1446.4
116198,60511,125848,32927.7,21055,102491,981.36,338.72,3945,47581.6,7880.34,20949.2,552.75,6965.4,1447
172816,95302,118840,36032.9,26962,87584.4,392.08,201.84,7533,113999,18149,14577.4,683.25,2796.3,1447.1
93166.8,59870,101984,14782.6,11594,83559.6,294.64,170.52,1307.25,12126.7,2711.28,14876.9,249,2067,1447.2
95895.6,58716,107034,15097.7,11788,83936.3,494.74,194.3,2340,31017.5,5502.12,15798.1,297,4220.58,1447.8
122910,66987,120248,28190.8,19227,96089.3,280.72,162.98,8178.75,128581,19710.6,18304.3,630.75,2878.2,1448.2
102386,54871,122287,21499.9,15587,90397,628.14,135.14,3349.5,39962.5,6614.4,10510.5,417,4999.8,1448.3
179964,104391,112980,30718.7,21827,92233.6,308.56,141.52,6996.75,103059,15652.3,16611.7,626.25,2548.26,1448.4
131311,78695,109354,22393.8,16275,90175.1,638,315.52,4985.25,75259.9,12044,27690.8,402,4548.18,1448.4
82655.4,57123,94828.7,30816.2,18951,106568,1008.04,356.7,3165.75,31420,6095.7,27676,567,12682,1448.6
117592,60314,127774,34833.2,22974,99365.9,1092.72,415.86,7766.25,117810,18145.9,25544.2,598.5,9710.22,1449.7
101694,57821,115263,24766.6,17993,90207.4,466.9,393.82,3483,37397.9,7498.92,42106.7,595.5,1982.76,1449.7
54163.4,39169,90624,10426.3,8977,76116.2,195.46,28.42,1665.75,21369.7,3486.6,4861.74,198,827.58,1449.8
114318,57790,129641,62697.2,29594,138843,748.78,459.94,6837,75114.8,13293.5,35178.8,993,9095.58,1450.4
131307,77271,111366,21226.9,15379,90456.3,430.36,175.16,3220.5,43148.8,7334.34,15330.1,360,4094.22,1450.7
79093.5,53232,97375.1,15686.6,12180,84403.6,81.2,122.96,1794.75,22990.5,3790.02,4800.12,279,774.54,1450.8
106323,52946,131606,32009.6,20150,104108,1215.68,421.08,6873.75,97849.4,15635.1,33043.9,638.25,11047.1,1450.8
48673,29589,107805,13469,9589,92054.1,231.42,176.9,853.5,3095.04,1340.82,12361.4,241.5,3363.36,1451.2
105067,69534,99025.8,14947.1,11902,82303.5,481.4,109.04,2792.25,39513.2,6024.72,7044.18,283.5,3088.8,1451.4
106495,63863,109285,29019.9,20375,93342.2,444.28,107.3,3576,40024.1,6481.02,7013.76,447,2712.06,1451.8
47623.1,28036,111322,17901.8,13300,88211.4,657.72,169.94,3229.5,46559.8,7220.46,14207.7,318,5920.2,1452
145526,80387,118641,36039.9,24439,96645.1,846.22,281.3,3237.75,28542.5,6174.48,20515.6,609.75,6057.48,1452.7
88867.2,45862,126990,26508.3,18662,93090.1,864.2,353.8,9701.25,153661,23488.1,27803.1,622.5,8758.62,1452.8
107462,59822,117727,31995.6,21802,96177.6,395.56,258.68,7346.25,103994,15977.5,21042.8,609,7794.54,1453.1
103791,63741,106714,18782.4,14265,86289.7,334.66,218.08,2325,30255.4,5104.32,14727.2,291,3378.18,1454.1
69957.7,44288,103521,14335.6,11748,79971,297.54,82.94,1692,22703.5,3669.12,6388.2,217.5,2084.16,1454.1
92065.9,45716,131981,36090.6,21252,111295,1293.98,408.32,3330,15669.4,4941.3,27561.3,921,10144.7,1454.4
116861,69770,109769,38944.6,23562,108322,445.44,341.62,12957.8,209400,31391.9,21090.4,938.25,4247.1,1455
63451.5,31260,133025,20744.9,11660,116598,1074.74,224.46,3499.5,43966.3,7350.72,14350.4,409.5,10120.5,1455.2
103888,59663,114115,25009.9,18191,90102.3,160.66,473.86,8264.25,124908,19590.5,37394,525.75,2208.18,1455.4
58420.2,34423,111223,14838.7,10819,89885.4,516.78,357.86,3093.75,39144.3,7045.74,22913.3,344.25,5816.46,1455.6
101243,56235,117988,24789.2,17215,94370.2,374.68,213.44,1184.25,1742.52,1510.08,15965.8,345.75,4814.16,1455.8
59089.3,39460,98136.7,13497.9,10176,86929.9,-0.58,109.62,858,4522.44,1379.04,6939.66,213,824.46,1456.5
87397,55015,104111,16803.5,12375,88988.8,567.24,225.04,2072.25,25943.6,4650.36,16788.7,330,5524.74,1456.7
150064,78852,124722,27543.4,17700,101982,259.26,357.28,6030,71586.1,12497.2,28027.7,813,4239.3,1456.8
74970.7,47502,103433,14410.5,10826,87235,488.36,203.58,2440.5,35936.9,5456.88,11617.3,235.5,4945.2,1456.8
166724,100320,108916,44013.8,29620,97383.2,535.34,403.68,6360,86244.6,14201.5,31977.7,624.75,2818.14,1457.1
85277.4,45435,123005,30996.4,18671,108799,651.34,158.34,4918.5,69445,11239,14262.3,543,5910.06,1457.4
150880,87938,112444,29317.1,20818,92291.5,1229.6,238.38,2592.75,31859.1,5318.82,12412.1,343.5,11556.5,1457.5
131422,74915,114969,21397.7,17219,81440.4,735.44,103.82,4170,65109.7,10003.5,4182.36,357,6158.88,1457.6
139121,82451,110580,21211.3,15991,86930.5,390.92,196.62,3401.25,42176.9,6907.68,8095.62,481.5,4128.54,1457.9
90820.8,41802,142386,30701.6,17646,114023,886.82,536.5,4696.5,54532.1,10171.2,45031.7,695.25,8918.52,1458.1
130054,85753,99392.7,35220.9,25053,92134.1,357.86,234.32,9952.5,159477,23734.6,18823.7,540,5023.2,1458.8
108591,75766,93928.6,26537.2,20550,84629.6,400.2,87,2964,41088.8,6260.28,5750.94,329.25,3228.42,1459.2
84237.7,42858,128811,28165,19050,96893.6,1256.86,385.12,1938,6121.44,2513.94,16745.8,590.25,9362.34,1459.3
94570.3,60791,101952,23436.7,14819,103647,466.9,348,3331.5,12697.6,3675.36,23423.4,585,4362.54,1459.3
147550,89970,107478,25235.3,18150,91119.7,1050.38,581.74,6481.5,102366,16117.1,38964.1,510.75,10859.2,1459.9
85245.5,50757,110067,15149.2,11457,86655.8,129.92,137.46,2412,30383.3,5071.56,11480.8,267,1127.1,1460.7
110669,66127,109680,23992,17935,87668.9,164.14,216.92,3199.5,40518.7,7239.96,22281.5,420.75,1462.5,1461.1
116319,61983,122987,31287.4,19947,102795,1389.68,383.38,3284.25,31398.9,6304.74,21715.2,606,13192.9,1461.1
106483,52939,131821,32306,21355,99143.5,1429.12,512.14,5240.25,69185.2,11707,34604.7,540.75,15504.1,1461.1
145487,90846,104954,33159.4,22602,96147.8,462.84,208.22,14451,233319,34246.7,9480.9,870.75,5952.96,1461.9
84314.6,54790,100851,15428.4,11938,84697.2,322.48,205.32,3894.75,59202.8,9374.04,17989.9,315.75,2464.8,1462.1
77492.1,42118,120578,13185.1,10290,83974.7,484.88,183.86,2134.5,27076.1,4742.4,6724.38,309,5863.26,1463
96764.7,53842,117781,30714.1,21618,93111.1,497.06,533.02,5604,77120.9,13001,48815.5,638.25,2972.58,1463
113189,73230,101296,25621.4,18378,91366.1,164.72,183.86,3527.25,46872.5,7471.62,15264.6,353.25,1645.02,1463.5
109131,65995,108372,23549.8,17599,87695.7,478.5,158.92,5544.75,89278,13191.4,13324,438,6090.24,1464.2
115117,64937,116178,17743.4,13097,88786.3,661.78,283.62,2466,26086.3,4761.9,12907.4,375,7481.76,1464.6
87821.3,51791,111129,21603.7,14847,95360.5,209.38,334.08,2272.5,23188.6,4906.2,26243.1,412.5,1498.38,1465
87884.6,45849,125621,27166.6,18825,94575.9,618.28,207.06,2810.25,30052.6,5492.76,14070.4,393.75,4555.2,1465.5
91435.5,46959,127607,36836.3,19295,125115,1810.18,528.96,4018.5,31076.8,6586.32,30794.4,813.75,16773.9,1465.9
171348,102075,110012,33374.6,23483,93141.4,898.42,452.98,7267.5,106967,17254.4,35459.6,653.25,9034.74,1466.1
120578,67631,116842,34698.3,22811,99688.2,1492.34,501.12,2195.25,8959.08,3327.48,22517.8,664.5,10921.6,1466.4
53872.3,24532,143917,34997,19652,116709,1310.22,245.34,5061,57457.9,9966.06,14577.4,709.5,12533.8,1466.4
111048,65252,111531,25004.5,18548,88348.7,1193.06,242.44,3180,45987.2,7646.34,14347.3,339,10023.8,1466.5
179254,99897,117597,33737.3,21673,102017,1681.42,662.36,5799.75,82921.8,13837.2,44007.6,626.25,15760.7,1466.7
108117,54971,128897,28262.5,17883,103574,1354.88,246.5,2883,25809.4,5015.4,15282.5,555.75,13268.6,1467
113054,59714,124077,37452.5,23142,106062,405.42,241.28,5248.5,63784.5,11390.3,27496.6,694.5,2582.58,1467.7
150432,87474,112705,33013.5,23462,92216,1621.68,361.34,3531,42717.5,6812.52,9941.88,461.25,18242.6,1468
118031,57139,135377,30366.2,19811,100453,490.68,154.28,5760.75,80126.3,12682.8,13435.5,530.25,2450.76,1468
67825.9,33476,132783,34715.5,21824,104248,548.1,308.56,2983.5,26796.9,5506.02,30533.1,555.75,5787.6,1468.4
103078,54977,122876,33331,21281,102645,1292.82,446.02,2697,21058.4,5001.36,27338.2,583.5,18159.2,1468.8
79506.3,47187,110423,25582.4,18071,92776.9,85.84,182.12,2172.75,21939.8,4037.28,13354.4,358.5,1311.18,1469
61496.5,30039,134167,32568.1,21427,99611.9,88.16,178.64,4532.25,60571.7,9487.14,14154.7,563.25,2129.4,1469
166209,92507,117750,31446.5,21995,93697.5,222.72,190.24,5325,78078.8,12096.2,15953.3,529.5,2169.18,1469.2
101434,57507,115595,25787.6,18583,90944.1,180.38,165.3,2829.75,36602.3,5976.36,9625.2,374.25,2184.78,1469.3
79888.4,48782,107326,16440.8,12490,86266.4,549.84,97.44,1737,19932.9,3189.42,7463.82,257.25,5133.96,1469.4
78563.8,40775,126272,21999.1,14899,96767.2,791.7,379.32,5656.5,86195.5,13384,19400.9,467.25,6744.66,1470.8
94869.5,54716,113630,40088.9,25628,102515,701.8,272.6,3287.25,6001.32,3334.5,7672.86,939.75,3452.28,1470.9
116888,64474,118813,24286.1,17482,91042.9,8.7,126.44,1773.75,12353.6,2841.54,11336.5,321,1212.12,1471.3
108318,74259,95594.1,14397.2,11619,81206.4,386.86,219.82,2604,36699.8,5967.78,14249.8,281.25,6512.22,1471.3
109558,57326,125249,45240.8,27002,109803,849.12,219.82,11753.3,172885,26687.7,23254.1,1090.5,7858.5,1471.6
124878,65439,125063,35802.8,24987,93903.7,1081.12,445.44,2592.75,21538.1,4744.74,26810.9,540,13594.6,1471.7
70552.7,36098,128089,35325.4,21686,106755,1664.6,603.78,3204,24726.8,5767.32,39290.9,577.5,18795.7,1472.2
98916.9,69674,93042.1,18413.5,15338,78676.8,215.76,227.36,1622.25,2506.14,1870.44,6628.44,451.5,2112.24,1472.4
93249.1,58498,104468,30094,21938,89900.5,559.7,205.32,4723.5,64638.6,10033.1,9447.36,480.75,7331.22,1472.5
97007.4,52607,120849,38460.2,23135,108949,335.24,513.3,3906.75,38377.6,8228.22,42779.9,688.5,2568.54,1472.5
131922,70196,123164,44305.6,28384,102297,1098.52,672.22,8163,107490,17537.5,38318.3,871.5,10456.7,1472.8
143785,85439,110291,22957.7,16475,91323.7,226.2,284.2,3629.25,49710.2,7906.08,13150.8,405.75,1852.5,1473.1
110637,56631,128035,28525.4,17367,107643,618.86,389.18,4176.75,50476.9,8353.02,25943.6,521.25,8842.08,1474.6
52881.6,31887,108685,12319.3,9515,84851.2,338.72,299.28,3087.75,43474.1,7193.16,23080.2,305.25,4212.78,1474.7
74551.8,35103,139185,34295,19935,112744,585.8,488.94,3651.75,34688.2,7243.86,46028.6,716.25,2093.52,1475.5
73931.6,51482,94114.1,18202.1,15006,79494.3,399.04,168.78,1285.5,14623.4,2808,12968.3,173.25,3152.76,1475.9
86558.6,47310,119905,32785.7,20762,103489,207.64,135.14,3276,36845.6,6609.72,6176.82,550.5,1772.16,1476.2
124967,85061,96281.9,20599,16257,83039.8,56.84,42.92,4755,75987.6,11180.5,9757.02,341.25,1342.38,1477.2
107211,66617,105471,17712.2,14189,81809.1,298.7,298.7,1873.5,22844.6,4256.46,19888.4,294.75,3620.76,1477.3
75801,51519,96424.5,13803.7,10991,82307,44.08,163.56,2734.5,36475.1,5858.58,12078.3,239.25,791.7,1477.7
164588,94728,113867,16433,12184,88391,87.58,20.88,3672.75,43720.6,7033.26,4528.68,481.5,1637.22,1478.2
54948.1,42390,84951.1,10335.8,9206,73578.7,303.92,117.74,1030.5,11917.6,2292.42,7071.48,158.25,2668.38,1478.4
163758,103083,104110,46583.2,35279,86535.2,997.6,533.6,14579.3,230413,35190.5,25403,1035,11239.8,1478.6
206656,121767,111224,39400.9,25639,100713,2188.34,513.3,5291.25,54754.4,10622.8,36609.3,858.75,19854.1,1479
141594,76085,121962,43478,24081,118325,385.7,501.12,7461.75,98765.9,16963.4,49209.4,748.5,3148.08,1479.6
179774,106223,110914,59183.3,41803,92783.7,946.56,402.52,3727.5,38574.9,7701.72,26275.1,671.25,9994.14,1480.2
123529,76911,105259,23034.2,17051,88532.5,446.02,260.42,2861.25,34213.1,6325.8,23030.3,370.5,3814.2,1480.3
126377,70059,118218,33423,22907,95621.9,738.34,301.02,6179.25,93235.7,14332.5,21401.6,482.25,8568.3,1480.4
86307,45838,123396,22541.2,15182,97303.5,805.04,256.94,4026.75,58215.3,8762.52,15556.3,400.5,7856.94,1481.5
94294.9,44039,140324,46430.3,28835,105526,1358.94,411.22,9789.75,146810,22580.2,21525.7,828,14855.1,1481.7
94421.4,62964,98278.4,32632.1,22752,93995.1,679.76,161.82,3933.75,50945.7,8432.58,13720.2,543.75,6176.04,1482
95361.8,56200,111203,21680.1,15960,89024.3,469.22,131.66,1576.5,5974.02,1985.1,7279.74,506.25,4380.48,1483
95293.2,55696,112129,23991.2,17700,88829.9,201.26,346.26,4955.25,76146.7,11742.1,26200.2,406.5,3002.22,1483.3
113788,66595,111979,21269,15091,92365.5,751.1,329.44,6253.5,97582.7,15057.1,27849.1,510,7560.54,1483.4
128124,70812,118577,28966.1,20888,90880.9,658.88,182.7,2467.5,22911.7,4397.64,12101.7,463.5,5279.82,1483.5
92000.6,49487,121837,24991.2,16319,100363,377,349.74,4407.75,57826.9,10019.9,36576.5,555,3346.98,1484.3
93136.9,46400,131548,31072.1,20544,99120.9,1537.58,417.6,3690,42877.4,7429.5,26853.8,531.75,14719.4,1485.4
120381,68234,115621,28442.7,19802,94133,726.16,212.86,3365.25,41430.5,6964.62,18533.6,438.75,5822.7,1485.5
148403,78492,123907,49219.6,29176,110558,2591.44,846.22,6006,75994.6,13617.2,56295.7,750.75,25325.8,1485.7
131772,75794,113938,58660.7,31474,122145,1218.58,667.58,7700.25,91150.8,15748.2,38273.8,988.5,14672.6,1486.6
80694.9,46043,114858,28872.5,19583,96624,489.52,261,4353.75,54523.6,9021.48,17864.3,531,4979.52,1486.9
89730.1,44118,133291,44748.6,25126,116718,865.94,769.66,10245.8,149127,23963.9,58131.8,849,6009.9,1487.3
155931,91033,112257,33565,21625,101721,1137.96,504.02,3084.75,23563,4936.62,14167.1,642.75,11947.3,1487.8
121985,63562,125773,24463.1,16874,95011,277.82,284.78,3276.75,38415.8,6873.36,23827.4,424.5,1686.36,1487.9
80412,38830,135717,60138,31342,125748,2242.86,935.54,4180.5,25669,6718.14,47092.5,880.5,24748.6,1488.3
113718,56509,131884,34605.5,21645,104777,881.6,712.82,13602,221121,32683.6,28264.9,767.25,6037.2,1488.7
170056,103926,107238,27838.2,21074,86571.3,381.06,187.34,4800.75,60939.8,10249.2,14174.2,602.25,2693.34,1489.1
117487,60223,127852,29314,19387,99093.2,876.96,367.14,3218.25,32256.1,5937.36,12951.9,573.75,7909.98,1489.3
75278.7,39112,126137,30616.6,19324,103834,660.04,522,5193.75,70142.3,11987.8,42342.3,529.5,7303.92,1489.4
89375.1,46178,126842,30834.2,20694,97649,646.7,168.2,3598.5,51178.1,7977.06,8882.64,393,5837.52,1490
114026,56582,132070,44310.2,28262,102750,649.02,273.76,10110,150716,23004.5,15550.9,906,3441.36,1490.1
111551,58971,123969,26948.2,19519,90480,450.66,45.82,4659,62063.8,9817.86,5232.24,639.75,3690.96,1490.6
53650.6,40900,85967,11071.3,9716,74677.8,301.6,118.32,1751.25,20354.9,3406.26,4726.8,321,2200.38,1491.3
84935.4,49753,111879,24236.2,17373,91425.8,305.08,113.68,2765.25,36092.9,6055.14,10550.3,394.5,1261.26,1491.4
104307,74110,92239,13264.7,10762,80776.3,222.72,114.26,1934.25,24442.9,4398.42,9115.86,279.75,2532.66,1492.4
71034.2,37509,124111,27715.7,20049,90597,365.98,180.38,1844.25,4646.46,2190.24,8760.18,513,1657.5,1492.8
157800,86283,119857,25239.2,19279,85796.9,865.94,338.72,9455.25,161862,24172.2,23210.5,593.25,8335.86,1492.8
73980.6,35629,136080,22875.1,15405,97315.1,600.3,359.02,6985.5,112322,17065.6,29551.1,439.5,6083.22,1493.6
107987,62451,113322,51430.9,28487,118320,3481.74,922.2,5364.75,53947.9,10494.9,53542.3,903,34079,1494.1
163868,94447,113707,34043.1,22527,99038.9,1251.64,484.88,5268.75,62491.3,10904.4,24312.6,735,13137.5,1494.5
60228.3,37522,105195,18011,14258,82786.3,220.4,76.56,1522.5,15535.3,2921.1,9255.48,277.5,864.24,1495
80805.1,44061,120189,66098.8,35261,122851,3025.86,803.88,7843.5,92866,16182.7,44073.1,1106.25,34541.5,1495.4
108425,53117,133775,37414.3,24605,99653.8,1055.6,370.62,3691.5,36024.3,6848.4,25442,757.5,6786.78,1495.9
131508,76623,112479,38938.4,26315,96973.8,1380.4,457.04,2094,11650.1,3439.8,23622.3,616.5,14730.3,1496.3
77921.9,43711,116828,31019,22095,92005.6,973.24,319,1712.25,16330.1,3468.66,23267.4,295.5,11771.8,1496.4
84171.8,52447,105178,23789.2,15755,98955.9,32.48,232.58,4804.5,65314.9,10218,18869.8,445.5,1717.56,1496.6
83224.5,41717,130743,33236.6,22801,95530.6,585.22,227.94,2397.75,21039.7,3940.56,9101.04,451.5,5354.7,1497
110120,64071,112638,33895.7,24579,90377.4,926.84,577.68,4837.5,57772.3,10413,49512.1,449.25,9352.98,1497.1
95973.8,56298,111722,25034.1,17550,93483.5,137.46,248.24,4138.5,61855.6,9733.62,14316.9,371.25,4656.6,1497.3
109116,60123,118939,26514.5,18907,91905.5,201.84,169.36,2498.25,22854,4641.78,21719.1,478.5,2040.48,1497.5
95476.1,49953,125260,24608.2,16069,100362,739.5,278.4,2835,28767.2,5599.62,17939.2,516.75,7406.88,1497.9
88083.1,53689,107520,22417.2,16317,90037,766.76,316.68,1748.25,14963.5,3221.4,23040.4,323.25,7808.58,1498.3
86783,49691,114455,37354.2,22255,110000,1925.6,737.76,6343.5,94233.4,14987.7,36688.1,591.75,22370.4,1498.5
84885.8,46923,118558,29455.9,18987,101671,474.44,414.7,2507.25,19349.5,4699.5,29094,516.75,1962.48,1498.8
109141,65574,109077,15110.9,11782,84052.8,528.96,158.34,2647.5,30561.2,5179.98,8427.9,377.25,3914.04,1498.9
78094.6,45996,111271,16736.5,12828,85503.6,148.48,142.68,2989.5,41282.3,6488.82,4626.18,350.25,4118.4,1499
100218,59254,110843,17864.3,14002,83613.6,260.42,66.7,3242.25,49219.6,7765.68,3769.74,331.5,1080.3,1499.1
144231,82042,115214,25860.9,19294,87841.8,200.1,263.32,3211.5,34401.9,6350.76,21623.2,506.25,1596.66,1499.1
81671.4,53243,100528,17142.1,13707,81959.7,561.44,179.22,1506.75,11637.6,2922.66,12834.9,348.75,1865.76,1499.3
198650,110311,118019,28918.5,19843,95509.9,531.28,625.24,10923.8,172789,27349.9,52334.1,738.75,6899.88,1499.7
94399.6,53678,115253,18122.5,13418,88513.8,126.44,193.14,2368.5,31984.7,5341.44,14161.7,251.25,922.74,1499.9
125937,67701,121910,33331.7,23365,93491.5,515.04,196.62,3621,17089.8,4714.32,13317.7,843,2976.48,1500.2
129771,78062,108948,28282.8,19662,94270.2,778.94,216.92,2843.25,32224.1,5708.04,9335.04,464.25,6824.22,1500.3
86126.1,46251,122038,30640,21707,92505.7,593.92,367.14,5215.5,63051.3,10450.4,27921.7,497.25,6379.62,1500.7
139301,79951,114186,20289.4,15055,88321.7,783.58,149.64,5779.5,87956.7,13349.7,11239.8,444.75,5355.48,1501.6
205490,114468,117648,32224.9,22612,93397,1716.8,818.96,3731.25,31618.9,7552.74,59329.1,686.25,20087.3,1501.9
100951,55978,118188,27845.2,19754,92379.5,443.7,70.76,2211,19284.7,3798.6,6807.06,431.25,5558.28,1502.3
116613,76859,99433,19095.2,14351,87201,495.32,226.78,1943.25,22414.9,4318.08,13467.5,309.75,5218.2,1502.8
140350,75779,121379,25468.6,17843,93544.1,604.36,172.26,4364.25,56957.9,9299.16,17322.2,516,5424.12,1503
110315,63914,113115,34669.4,21822,104120,807.36,611.9,4899.75,53600,10968.4,61114.6,726,9685.26,1503.1
139752,82423,111119,20698.9,15111,89770.4,762.12,498.8,8829,140100,21581.8,39536.6,507,6722.04,1503.4
67643.7,33918,130700,39356.5,21386,120605,657.72,242.44,3965.25,22673.8,5289.18,18588.2,804,5169.06,1503.7
76311.6,51189,97699.9,10721.9,8785,79985.1,174.58,81.2,987.75,9319.44,1913.34,5970.12,190.5,1814.28,1503.8
133998,79860,109964,25593.4,19648,85366.8,233.74,232,3008.25,31005.8,5928.78,20670,507,1864.98,1503.9
158443,85069,122063,39220.7,26013,98811,1936.04,591.02,8766.75,128354,20084.2,30005,787.5,18887.7,1504.3
154764,91931,110329,31239,23099,88630.6,1010.36,472.7,3609.75,45553.6,7833.54,24265.8,449.25,10275.7,1504.4
103474,55082,123112,29873.2,20122,97295.1,1044,165.88,2806.5,22871.9,4606.68,11657.9,553.5,8243.04,1504.8
108619,61715,115344,26699.4,18499,94587.4,1639.08,317.84,1695.75,8171.28,2735.46,25800.1,443.25,13451.1,1504.9
135820,83606,106465,23693.3,17606,88195.1,1096.2,313.78,2914.5,28428.7,5371.86,19307.3,453,11162.6,1504.9
91900.6,56862,105920,17400.2,13322,85598.4,235.48,147.9,1805.25,21411.8,3855.54,6346.86,252,2361.84,1505.9
120025,77549,101432,40627.1,31257,85182.1,538.82,74.24,3035.25,8090.16,3271.32,5412.42,1164,2669.94,1506.2
109857,68651,104872,16478.3,12639,85443.5,1028.34,281.88,2064.75,22212.1,4248.66,15671.8,331.5,9726.6,1506.2
135124,72068,122877,53096.2,31008,112220,1133.9,424.56,7044.75,84561.4,14345.8,24683.1,933.75,10452.8,1507.3
73708.6,35195,137252,23066.2,15087,100196,769.66,560.86,5417.25,79176.2,13118,35476.7,552.75,6220.5,1508.6
87877.1,49382,116624,25778.2,18978,89018.9,189.08,123.54,2220,20414.9,3949.92,10225.8,444.75,1305.72,1508.9
78657.6,53988,95482.5,12533.8,10288,79842.2,219.82,59.74,1067.25,11538.5,1969.5,4001.4,164.25,1641.9,1510.2
75737.7,49883,99503.8,14440.1,11791,80260.3,275.5,77.14,911.25,3247.14,1283.1,8303.88,303,562.38,1510.9
123192,66397,121595,21911,15449,92948.3,666.42,174,2690.25,27453.7,5155.02,9169.68,546,6879.6,1511
74736.8,48239,101535,17093.7,13131,85313.6,101.5,115.42,1166.25,8819.46,2102.1,10594.7,226.5,1347.84,1511.2
99769.6,59975,109020,19142,14979,83749.8,284.2,136.3,1673.25,13582.1,2763.54,10345.9,310.5,4264.26,1511.4
90992.2,51547,115686,21434.4,15919,88242,87.58,107.3,2365.5,29221.1,4754.1,8592.48,384,1301.82,1511.9
107792,57441,122983,41738.6,23989,114026,551,178.06,2881.5,4449.12,3091.92,18684.1,822,3044.34,1512
156599,96532,106316,21060,16484,83729,684.98,424.56,5394,86207.2,13765.4,30898.9,396.75,5577.78,1512.3
246531,140203,115237,44948.3,30143,97725.2,1745.8,453.56,11605.5,187275,28236.8,25568.4,817.5,17212.3,1512.4
147274,87427,110398,54975.2,36483,98754.3,648.44,138.04,3262.5,4602,3221.4,7151.82,1080,3188.64,1512.7
72087.5,40618,116311,18512.5,14026,86499.1,502.28,274.34,2584.5,29484,5563.74,18192.7,385.5,3578.64,1513
139975,76264,120284,41916.4,29288,93793.9,512.72,584.06,5994.75,74937.7,12911.3,38808.1,720.75,2943.72,1513.4
42399.4,24803,112030,21134.1,14247,97216.6,4.06,230.26,3542.25,46048.1,7404.54,13788.8,379.5,1326,1514.5
100269,54796,119921,24795.4,18460,88027.8,261.58,52.78,2478,19547.6,3817.32,3276,584.25,1836.9,1514.6
130650,78483,109098,26048.9,18803,90790.8,850.28,376.42,2353.5,12074.4,3531.84,21592.7,545.25,8270.34,1514.6
62980.2,43863,94099.2,9959.04,8151,80073.1,121.22,122.96,1079.25,12128.2,2193.36,11425.4,177,794.82,1515.7
87679.9,47923,119905,30359.2,20835,95494,375.26,128.76,3984,56723.2,9031.62,11269.4,404.25,3183.18,1515.9
59124,34915,110977,17710.7,13475,86136.3,472.12,64.96,1614.75,15897.2,2836.86,7332.78,259.5,4258.8,1516.1
112666,66449,111118,15567.2,11589,88033,742.4,128.18,3435,46842.9,7405.32,8377.2,415.5,5125.38,1516.7
66831.8,35430,123621,42066.2,28610,96359.6,777.78,256.94,3094.5,32497.9,5538,13497.1,465.75,8608.86,1517.4
111226,72897,99994.2,16731.8,13237,82838.6,205.9,140.36,3945.75,60734.7,9352.2,17210.7,383.25,1628.64,1518.7
90272,54102,109350,30867.7,20934,96634.5,1763.2,320.16,3779.25,46552,7401.42,18281.6,511.5,17415.1,1518.7
81965.2,47512,113059,25396,19340,86057.6,447.18,354.96,3008.25,36293.4,6243.9,20411,418.5,3887.52,1519.1
44591,28262,103401,13990.9,11202,81851.9,203.58,56.26,1463.25,14400.4,2626.26,3118.44,295.5,1826.76,1519.2
96997.2,59757,106378,45821.9,28317,106049,224.46,497.64,10602,141820,22207.4,42551.3,849.75,3484.26,1519.8
121796,69450,114932,28422.4,21130,88153.9,116,206.48,6286.5,100813,15263.8,23062.3,519,2674.62,1520.8
43360.2,30652,92707,24329.8,17068,93419,795.18,256.36,6165.75,93000.2,13940.9,20987.5,581.25,7197.06,1521.1
122289,71970,111357,22906.3,16678,90009.9,245.34,174,3922.5,46938.8,7730.58,10648.6,502.5,1996.8,1521.2
