"FSC-A","SSC-A","APC-A :: CD90-2","APC-Cy7-A :: TER119-CD45","AmCyan-A :: Live_dead","FITC-A :: GFP","PE-A","PE-Cy7-A :: CD29","Pacific Blue-A :: CD31","PerCP-Cy5-5-A :: CD105","Time"
153523,148443,24833.9,15342.2,2912.25,3300.96,2964.78,18335.5,1054.5,4634.76,456.5
262143,225423,8406.52,17299.7,5362.5,5509.14,5094.18,21362.6,1857.75,6391.32,457.1
120986,78588.9,5308.74,12524.5,1689,1840.8,1756.56,14724.8,588,4877.34,458.5
234015,145894,5448.52,13880,3624,3801.72,3612.18,14146.9,1311.75,5204.16,459.3
103064,128481,4037.96,8602.56,3078,3428.88,3264.3,14756.8,1184.25,4151.94,463.4
214600,167071,5386.46,13323.8,3552.75,3346.2,3541.2,19576.4,1094.25,6365.58,463.4
155652,99572.5,5498.98,14221,1893.75,1935.18,1732.38,15882.4,636,4945.2,467
262143,262143,1039.94,962.22,9956.25,71714.8,17168.6,72440.2,2476.5,7168.2,470.1
169070,88629.1,3545.54,8248.76,1837.5,1815.84,1554.54,8217.3,661.5,1623.18,470.6
149049,93302.8,4681.76,10406.4,2074.5,2103.66,2222.22,30108,735,3071.64,470.8
262143,262143,3502.04,1012.1,3653.25,21241.7,6506.76,43213.6,1048.5,43963.1,475.8
174861,209935,5659.06,10578.6,6307.5,6646.38,6513,16910.4,2022.75,10002.7,478.7
182124,227736,6417.12,10286.3,7040.25,7566,7810.92,23653.5,2215.5,15117.2,479.1
262143,242107,4797.76,9648.88,4197,3994.38,4375.02,24596.5,1296.75,9283.56,479.1
176727,83449.9,3812.34,8237.74,1325.25,1552.2,1681.68,13749.8,450,1935.18,479.5
205021,262143,8938.38,18899.3,3562.5,2863.38,3336.06,29927.8,1095.75,11422.3,481.5
115729,87141.6,4511.82,11075.1,1662,1444.56,1425.06,8541.78,557.25,2977.26,487.8
201814,135264,4484.56,9457.48,3440.25,3864.9,3425.76,8819.46,1188.75,4974.84,488.6
196623,137023,4733.38,12430.6,3536.25,3493.62,3103.62,11289.7,1275,5111.34,489.3
174154,176248,8707.54,18697.5,4848,5164.38,5335.98,50897.3,1710,10422.4,489.5
148274,90357.5,3264.24,8510.92,2166,2414.88,2102.88,12486.2,679.5,3418.74,490.6
138612,146798,4979.3,11554.2,3587.25,3533.4,3292.38,22612.2,1355.25,5084.82,490.9
179056,119142,3975.32,10416.8,3081.75,3388.32,3165.24,21180.1,1106.25,4616.04,493.2
229625,206832,5880.04,9719.06,6831.75,6520.8,5170.62,9871.68,2596.5,5197.92,493.3
131476,81752.6,4584.9,11855.2,1487.25,1467.18,1457.82,24431.9,507,1801.8,493.8
198936,246610,8451.76,19402.7,5454,5679.96,5053.62,32662.5,1961.25,8707.92,495.5
38745.7,117592,2016.08,3025.28,1732.5,2005.38,1600.56,4925.7,655.5,2342.34,496.9
115443,112651,5750.12,12930.5,2495.25,3130.14,3038.1,29575.3,908.25,5763.42,497.1
109351,84962.3,2547.94,5357.46,1755,1820.52,2169.18,19582.7,660,2691.78,497.7
107690,106528,2886.66,6526.16,1972.5,2381.34,1995.24,21833,690.75,3215.16,498.3
132051,119816,5979.22,13381.2,1745.25,1633.32,1563.12,12100.1,639.75,2034.24,501.9
127165,106910,196.04,42.34,1345.5,11992.5,2285.4,5055.96,272.25,684.84,502.5
96394.8,106112,6142.2,14787.7,1659.75,1631.76,1444.56,13767,546.75,2565.42,502.6
123278,68221.1,5655,11772.3,1658.25,1737.84,1557.66,10356.8,521.25,2686.32,505.9
153101,144407,5504.78,12948.5,1299,1238.64,1463.28,19750.4,436.5,1669.2,506.3
196640,162541,6030.84,14864.2,4151.25,4310.28,4267.38,32259.2,1515.75,5316.48,506.4
222116,143684,5583.08,13230.4,3711,4559.88,5638.62,41389.9,930.75,12127.4,506.6
144327,63098.9,4619.12,10271.2,1834.5,1821.3,1734.72,15943.2,671.25,2514.72,507.4
148647,138330,6326.06,12060.5,2904.75,2957.76,2663.7,15243.5,1089.75,3072.42,508.1
232824,147821,6171.78,16284.7,2261.25,2471.82,2501.46,24708.1,948,3471,510.5
164699,61310.3,2502.7,5736.78,1059.75,1057.68,1162.2,9762.48,334.5,1738.62,513.2
181847,138880,3657.48,8748.14,2400.75,2457,2553.72,23006.1,768.75,5045.82,514.9
132789,52650,1332.26,3843.66,1564.5,1490.58,1296.36,9746.88,526.5,1812.72,518
177235,99180.1,8067.22,19642.3,2489.25,2171.52,2305.68,18351.8,783,3376.62,522.2
46284.9,111045,1484.22,2844.9,2709,2821.26,2199.6,3730.74,765.75,3439.02,522.8
144412,145458,4269.38,10321.7,1304.25,1338.48,1069.38,9856.86,444.75,1868.1,523.1
242101,244843,6334.18,15952.9,3772.5,3908.58,3500.64,17121.8,1248,10244.5,527
94769.6,76532,2683.08,7547.54,1459.5,1586.52,1677,13072,459,2407.86,527.8
258105,200769,5490.86,12910.8,2475.75,1990.56,4675.32,88999.6,776.25,5322.72,528.7
262143,262143,7064.98,1266.72,5564.25,12717.9,5644.86,35450.2,2049.75,71979.2,529.5
206105,107700,5305.26,13534.3,1573.5,1771.38,1393.08,12287.3,549.75,1725.36,529.9
143184,111342,5933.4,11777.5,2537.25,2487.42,2399.28,15206.9,830.25,3803.28,533.8
144310,69622,3558.3,8222.08,1281.75,1262.04,1179.36,12417.6,430.5,1825.2,534.8
90584.2,50868.5,169.94,-19.14,907.5,454.74,433.68,180.18,406.5,318.24,537.3
148499,93781.7,5758.82,13137.6,2158.5,2232.36,2257.32,22208.9,784.5,2718.3,539.2
164219,131921,4522.26,9368.74,2889,3284.58,3017.82,11863.8,1042.5,3861,545
147270,201785,3033.4,7383.98,2388.75,2056.86,2106,9882.6,923.25,3243.24,545.9
104942,57812,3888.9,9019.58,1281,1069.38,1369.68,13623.5,420.75,1762.02,548.3
216405,220599,4959,7546.96,5996.25,6530.16,6353.1,24138.7,1956,11725.7,549
248363,248275,4044.34,8455.82,3915,3911.7,3657.42,24499,1377,4652.7,549
166865,116286,3683.58,7923.38,2424.75,2473.38,2442.96,17478.2,807,3556.8,552.4
218405,121171,3298.46,7815.5,2607,2914.08,2829.84,17186.5,942.75,3627.78,553.6
154296,150049,4360.44,9130.94,3611.25,3694.86,3337.62,12031.5,1168.5,7088.64,555.4
108961,85382.7,4881.86,11318.7,2194.5,2627.82,2418.78,18267.6,771.75,3580.98,556
183197,170049,9282.32,23649.5,4140,4537.26,4530.24,25350,1390.5,6591,559
196258,92583.7,2437.74,6139.3,1325.25,1268.28,1191.84,7025.46,458.25,2334.54,561.8
248790,186412,7725.02,18388.3,4394.25,4227.6,4802.46,52266.2,1521,8918.52,565.4
262143,262143,4130.18,1266.72,9903.75,85650.2,18396.3,78342.4,2115.75,36054.7,566.1
86430,61735.4,3897.6,9895.96,1717.5,1606.02,1421.94,12762.4,581.25,2067.78,573.8
181672,85935.7,3901.08,11456.2,1568.25,1612.26,1626.3,9196.98,582.75,1940.64,574.2
173888,119799,7272.62,16266.7,2923.5,2893.02,2846.22,16843.3,1021.5,4114.5,575.3
262143,262143,911.18,1143.76,13378.5,171033,30674.3,97212.2,1940.25,7408.44,576.3
262143,141987,3886.58,8055.04,3164.25,3258.84,3266.64,16450.2,1103.25,3953.82,579.2
111268,91748.3,3898.18,8504.54,1272.75,1538.94,1418.82,17341,501.75,1989,580.9
96590.6,75482.2,2221.4,5174.76,1072.5,1103.7,1003.86,6020.04,334.5,1318.2,581.1
178694,100613,5837.12,13015.2,2139,2074.02,2049.84,13231.9,718.5,3171.48,581.4
205339,104672,7631.06,17756.1,2366.25,4692.48,2793.96,27065.2,919.5,3450.72,582
173818,123267,6249.5,14672.3,2400,2828.28,2543.58,23202.7,831,4910.1,583
101848,57703.6,2521.26,7181.56,789.75,610.74,783.9,7861.62,259.5,1269.06,583.1
105943,105339,6937.38,17375.6,1329,1564.68,1189.5,12172.7,387.75,2393.82,583.1
125756,58138.9,4130.76,9156.46,984,1049.88,1162.2,17622.5,327.75,1781.52,584.2
159486,262143,3832.64,8003.42,3968.25,4249.44,4179.24,25899.9,1293,6878.04,584.7
160474,157246,3279.9,7493.6,4024.5,4274.4,3973.32,22584.9,1462.5,6225.18,586.2
80535.1,69843.5,3298.46,8178.58,1253.25,1115.4,1053.78,9637.68,469.5,1676.22,589.2
201187,161072,7850.88,16788.7,4478.25,4675.32,4509.96,18879.9,1509,7160.4,594.1
48591.4,112219,1358.36,2118.74,2700,3194.88,2126.28,5840.64,765,1852.5,595.4
131110,64304.8,2555.48,6527.32,1122.75,1180.14,3251.04,59262.8,406.5,1534.26,596.5
154559,79422.7,3916.74,9844.92,1681.5,1705.08,1370.46,5732.22,567.75,2031.12,601.3
116913,71024.5,3691.7,9339.74,1545.75,1367.34,1478.1,13923,498.75,3136.38,601.5
93718.3,67207.1,2465.58,5407.92,1579.5,1698.84,1466.4,7273.5,510,2282.28,605.1
67637.6,62109.8,1671.56,354.96,870.75,4253.34,1182.48,8216.52,212.25,19486.7,606.1
144550,70032.3,2236.48,6790.64,1806.75,1942.2,1879.02,14333.3,624,2509.26,606.8
262143,181692,11696.9,27138.2,3893.25,3978,3851.64,39351.8,1439.25,5439.72,607.8
144928,101469,2810.68,6788.9,1800,1593.54,1786.2,18074.9,524.25,2783.82,608.4
225202,193581,9589.72,21446.7,4470.75,4648.02,4617.6,27882.7,1407.75,7432.62,609.4
140623,86365.5,7255.8,18567.5,1789.5,1905.54,4254.12,85597.2,568.5,5058.3,610.7
156616,136253,6835.3,15686.1,2799.75,3729.96,3081,21045.2,1086,3719.04,610.7
127158,82715.9,5685.74,14607.9,1037.25,1123.98,1009.32,8756.28,354.75,1172.34,614.5
160467,148941,6415.96,15973.8,3688.5,3966.3,3502.2,23084.1,1285.5,4752.54,615.3
129339,97980.5,5830.16,13206,2330.25,2115.36,2195.7,24123.8,824.25,3696.42,617.2
262143,262143,770.82,708.76,5643.75,44827.4,9944.22,44695.6,1331.25,4105.92,618
147990,77242.6,3235.24,8458.14,1791.75,1649.7,2064.66,24156.6,642,3091.92,618.4
78323.1,47392,2817.06,7361.94,783,780,705.9,4085.64,318.75,1121.64,619.3
208342,131110,5606.86,13305.2,3273.75,3379.74,4077.84,50851.3,1170,5308.68,620.4
262143,262143,882.18,573.62,6688.5,55422.1,11374,23308.7,1497.75,4593.42,621.7
108918,68987.1,3952.12,9564.78,1558.5,1591.2,1354.86,6258.72,631.5,1628.64,621.8
131675,122743,5474.62,13311.6,2821.5,2847,2627.82,14589.1,935.25,4728.36,622.6
132869,65115.2,3148.82,7022.64,1350,1255.8,1231.62,6612.84,426,2345.46,623.2
115114,90306.8,3786.82,9664.54,2077.5,1964.04,1831.44,17719.3,741.75,2925.78,623.3
89845.7,73716.2,4771.08,11475.9,1539.75,1694.94,1614.6,11261.6,553.5,1911.78,626.2
132514,92882.4,5730.4,14744.8,1905,1831.44,1883.7,21422.7,653.25,2728.44,629
196066,262143,4408.58,9557.82,3056.25,3414.84,3019.38,16607,1172.25,4251,630.3
180110,74788,4781.52,13560.4,963,953.94,1393.08,27918.5,282.75,1541.28,632.5
141970,77644.3,4104.08,10315.9,908.25,816.66,885.3,10340.5,288,1089.66,634.5
245822,149017,5693.28,13306.9,3720.75,3488.16,2970.24,10016.8,1450.5,4016.22,634.7
250750,262143,7567.84,14558,5701.5,5077.02,5070,23150.4,1967.25,9626.76,636.5
126149,60733.9,2511.4,6498.32,1230,1234.74,1144.26,7385.04,420.75,1509.3,636.6
262143,262143,9528.82,1931.98,6909.75,21969.5,8814,71300.6,2345.25,101509,642.1
94158.9,73408.1,5179.4,12271.1,1693.5,1782.3,1769.82,18928.3,558.75,3525.6,644.9
262143,217577,9961.5,25568.7,5006.25,5449.08,4910.88,28189.2,1710,8803.86,645.7
117522,75705.2,4535.02,12625.4,1050.75,1166.88,1209.78,16911.2,342,1425.06,648.1
105509,67144.7,3423.16,9604.22,1803,2352.48,2245.62,15800.5,630,3530.28,651
228235,155995,7809.7,19350,4290.75,4351.62,4254.9,29920,1419.75,6324.24,651.3
118593,113662,7586.4,17352.4,2646.75,2759.64,2175.42,10381.8,915.75,3215.16,652.3
218096,181440,8636.2,19471.2,5423.25,6157.32,6431.88,67993.4,1730.25,7145.58,653
125617,85600.3,5001.34,10339.1,1717.5,1802.58,1794.78,14238.1,649.5,2600.52,656.3
141110,178105,3159.26,3871.5,5166,6360.12,5516.94,8234.46,1737.75,8534.76,660.7
219766,245189,4023.46,7599.74,4700.25,4994.34,5204.94,38348.7,1515,7427.16,661.1
112106,86159.6,3336.16,9673.24,1571.25,1398.54,1335.36,10109.6,499.5,2000.7,662
157074,148495,5750.12,13184.6,2610.75,2698.02,2631.72,12942.5,816,5110.56,662.2
133647,115305,5953.12,14167.1,2104.5,2124.72,2003.04,14363.7,768.75,2279.94,667
201670,148613,7562.04,14678.1,3905.25,4329.78,4595.76,26439.7,1167,12388.7,667.3
262143,229953,11827.4,24358.3,6844.5,7328.88,6600.36,28306.2,2541.75,7544.94,669.2
159886,99077.2,5743.74,14291.2,1812.75,1856.4,1737.84,14012.7,684.75,2424.24,670.7
232829,167819,6391.6,15579.4,4820.25,4762.68,4459.26,19331.5,1668,8032.44,671.6
115644,139273,5387.04,14853.8,1626.75,1915.68,1608.36,17089,592.5,2416.44,672.4
147334,132276,2982.94,7840.44,2574,2786.16,3032.64,24775.1,853.5,4985.76,672.7
188236,135984,2581,6998.28,1832.25,1907.1,1710.54,11838.8,615.75,2141.88,673.3
126398,111382,4794.86,10455.1,1824.75,1714.44,1642.68,8605.74,672,1594.32,675.3
134656,165236,5658.48,10817.6,4017.75,4130.1,4156.62,30722.6,1417.5,7083.18,676.1
96924.5,68281.2,4012.44,8600.82,1865.25,2051.4,1767.48,13863.7,690,2821.26,676.7
95181,66229.8,2433.1,5838.86,1359,1421.16,1169.22,8793.72,518.25,1447.68,678.7
127191,75626.5,4263,8740.6,1275.75,1353.3,1289.34,10338.9,486,1963.26,678.8
207928,82607.5,4766.44,10228.3,1101,1088.1,1038.96,7779.72,376.5,1471.86,678.8
117322,77506.3,3072.26,7902.5,943.5,1069.38,1086.54,15139.8,324.75,1628.64,678.9
132076,102122,6329.54,14429.2,1929,2123.16,1730.04,14027.5,739.5,2633.28,680.1
262143,262143,388.6,344.52,2566.5,17068,3930.42,11778,773.25,1431.3,681.7
125436,79673.1,3246.84,8250.5,1398,1370.46,1637.22,22645.7,522.75,2821.26,683.4
186677,164199,8595.6,21620.7,2799.75,2769,2490.54,24697.1,897,3676.92,684.1
262143,262143,9531.14,2036.96,6201.75,14209.3,7799.22,57183.4,2438.25,103564,684.9
232432,184316,7083.54,15720.3,4116,4827.42,4412.46,25194,1407,6494.28,689.4
133525,118048,6003.58,13905.5,1878,1914.9,1871.22,13922.2,633,2910.18,690.6
114103,49284.3,1655.9,4061.74,950.25,979.68,1038.18,7901.4,381,1474.98,690.8
71150.4,73960.4,5598.16,14797.5,1863.75,2018.64,1914.12,12413.7,819,2173.08,694.3
262143,193892,8184.96,16490,6301.5,7060.56,7045.74,50816.2,2440.5,8821.02,694.7
262143,181621,553.32,635.1,2898,4523.22,3767.4,31242.9,1023.75,2813.46,695.5
157521,100446,5414.88,12652.7,2560.5,2725.32,2453.1,18942.3,878.25,3241.68,698.9
193641,115493,7418.78,16835.7,3047.25,3495.18,3069.3,21953.9,1104,3512.34,700.5
262143,112178,639.74,1151.3,2316.75,2426.58,2041.26,3417.18,894.75,2427.36,702.3
170007,117638,7579.44,16365.9,1531.5,1492.92,1580.28,28874,501.75,3315.78,706
158735,131363,6694.94,15740.6,3067.5,2950.74,3027.96,24146.5,1040.25,4720.56,706.7
262143,107565,4957.84,12287.9,1862.25,1883.7,1613.82,13774,690,2886,714.9
125003,60280,3133.74,7230.86,1438.5,1567.02,1561.56,14108.6,541.5,1350.18,717.4
92053.6,60783.8,3582.66,8212.8,1218,1148.16,1301.82,14476.8,385.5,1521.78,721.5
200100,136935,3017.16,6642.16,3045,2818.14,2889.12,15524.3,995.25,5757.18,721.6
208431,218600,6596.92,14759.8,5096.25,5351.58,4644.9,19363.5,1754.25,6145.62,722.8
131638,128285,6146.26,15665.8,2583,2819.7,3034.98,29671.2,846,3967.08,723.1
177241,96339.4,4688.72,11514.7,1900.5,2258.88,1910.22,14210.8,719.25,1584.96,723.3
191992,123545,4374.36,9379.76,2460,2797.86,2574.78,15072.7,914.25,3697.98,726.1
110263,92143.7,3544.38,7898.44,2370.75,2566.98,2279.94,20626.3,915.75,2583.36,732.3
109592,64269.7,4985.1,12842.4,1030.5,1039.74,966.42,8505.12,422.25,1297.92,733.6
162878,90451.1,3861.06,7649.62,1987.5,2665.26,2726.88,6674.46,663.75,3931.98,733.9
240419,200672,10730,25076.9,5592,6094.14,6273.54,57816.7,2050.5,8254.74,737.6
54497.2,80538.1,1213.36,2826.92,1193.25,1164.54,1088.88,9640.02,512.25,1486.68,739.6
139934,96031.3,3914.42,11800.7,1989,2052.96,2023.32,25637.8,694.5,2614.56,743.7
175117,95862,4350,9141.96,1995,2309.58,2428.14,21749.5,705,2693.34,745.7
134367,140705,3494.5,10321.7,1830.75,1971.06,2420.34,30921.5,660.75,3135.6,746.6
137147,103575,4762.38,11983.4,1571.25,1506.18,1517.1,10206.3,574.5,2330.64,749.1
120176,128762,4605.2,9812.44,3156,3091.92,2832.18,13263.1,1053,4642.56,751.1
262143,149405,4647.54,9129.78,4217.25,4509.96,4466.28,31173.5,1552.5,5966.22,754.2
262143,145720,7215.2,16356.6,3060.75,2802.54,3098.94,34015,1170.75,3849.3,756.4
117698,66020.8,4830.24,10779.3,1029.75,1021.02,886.08,12082.2,321,1046.76,757.7
217784,117075,5601.64,15327.1,2024.25,2620.02,15076.6,262143,719.25,7857.72,759.2
201536,110326,4678.28,12169.6,1922.25,2120.82,1776.84,13114.9,651.75,2740.92,761.1
161969,118339,9819.98,23011.5,2480.25,2917.98,2716.74,25109,900,4492.8,766.4
159761,250479,668.16,314.36,2074.5,8931,2960.1,11919.2,690.75,6257.16,769.6
157226,99397,2462.68,6213.54,1725,1825.2,1513.2,9539.4,599.25,1611.48,770.3
78935.1,50541.7,2861.14,7636.28,1032.75,1134.12,1078.74,8766.42,390,1414.14,771.1
210858,153538,4008.38,10439.4,2835.75,2985.84,2854.02,28624.4,1010.25,4098.9,771.8
167123,92272.4,4000.84,10203.4,2069.25,2094.3,2133.3,16390.1,730.5,2513.94,774.8
139489,100412,2556.64,6738.44,1374.75,1462.5,1519.44,15695.9,470.25,2184.78,775.4
207603,197162,8923.88,20116.7,5683.5,5317.26,5661.24,29765.6,1848,11391.9,777.1
130684,93919,3732.3,8059.1,2261.25,2127.84,1732.38,8190,810.75,2309.58,781.5
171641,118299,4140.62,9875.66,2394.75,2400.84,2726.1,39561.6,785.25,5080.92,782.4
180049,111946,5864.38,13450.2,2623.5,2824.38,2415.66,9760.14,1020.75,2769,783.2
140249,225416,6225.14,15641.4,5076,4612.14,4222.14,22574,2062.5,6207.24,783.2
101803,61695.7,1962.72,3985.18,1065,1075.62,1179.36,10562.8,383.25,1204.32,783.4
136704,49506.6,2184.28,4741.5,1530.75,1552.98,1548.3,8626.8,477.75,1987.44,784.3
255386,252610,7535.36,17244.6,3617.25,3579.42,3744,49104.1,1263.75,5902.26,784.7
169899,88613.5,4193.98,9410.5,1430.25,1448.46,1250.34,8830.38,447,2300.22,784.8
155132,93034.5,6398.56,15862.4,2030.25,1934.4,2366.52,24493.6,759.75,2567.76,785.2
262143,131195,5354.56,12349.4,3142.5,3994.38,3495.96,20730.8,1133.25,4836,786.5
149841,137671,5771.58,13198.5,2402.25,2396.16,2524.86,25335.2,824.25,3942.9,791.5
166712,197448,6173.52,13355.1,3465.75,4265.04,3308.76,16231,1319.25,5328.96,792.9
262143,204604,8348.52,16354.8,6901.5,6768.84,6693.18,23271.3,1944.75,13370,793.4
130621,67512.9,3056.02,6670,1918.5,1896.96,1894.62,11361.5,774,2444.52,794
129945,84661.2,5225.22,12417.2,1746.75,1974.96,4461.6,81476.5,654,2988.18,798.6
226161,262143,6787.74,16923.8,3776.25,3921.06,4146.48,38553.1,1218,5860.92,800.2
200469,138828,4823.28,10819.3,3041.25,2917.98,2420.34,17390.1,1073.25,3912.48,802.3
172838,73123.4,3481.74,9315.96,1308,1397.76,1407.9,14199.1,460.5,1579.5,804.6
128784,174768,683.82,824.76,3233.25,34462,6181.5,14530.6,517.5,2184.78,808.1
195423,93797.3,4806.46,11972.4,2052.75,2211.3,2208.96,28929.4,774.75,2762.76,811.5
127421,143071,2905.8,5775.06,3346.5,3220.62,2730,8730.54,1299.75,3790.8,812.8
126566,94082.8,4293.16,10920.8,1350,1382.16,1416.48,16064.1,488.25,2066.22,813.5
149718,98934.4,3418.52,9139.64,2007.75,2123.16,1941.42,17436.9,678.75,2379,815.4
91434.2,118774,5105.74,12100,3150,3616.86,4957.68,70526,1171.5,6149.52,817.2
205261,126905,5873.08,13729.2,1791.75,1662.96,1730.82,16563.3,689.25,3740.88,818.1
135100,87860,2618.12,639.74,1466.25,6578.52,2345.46,28073.8,460.5,34699.9,819.9
144309,111252,3771.74,7453.58,1876.5,1792.44,1555.32,8229,620.25,3503.76,821.2
153094,85239.2,3895.86,8740.6,1293.75,1220.7,1146.6,7074.6,437.25,1868.1,825.8
112286,81740.9,4456.14,10531.1,1894.5,2187.9,2162.94,21882.9,656.25,4008.42,827.9
134929,107056,5352.82,13171.8,2544.75,2438.28,2343.9,16747.4,945,3277.56,828.6
215416,137530,3992.72,6275.6,3552,3657.42,3884.4,26648.7,1088.25,7908.42,831.3
137304,152244,4267.06,8683.18,3236.25,3556.8,3293.94,22907,1188.75,4633.2,834.1
200270,119370,6300.54,18534.5,2516.25,2301,3054.48,45933.4,906,4127.76,834.5
104806,90922.3,5301.2,14121.8,1912.5,1984.32,2413.32,37153.7,713.25,3772.86,834.8
121124,55204.5,3134.32,8015.6,1443.75,1610.7,1560,14915.2,525,1884.48,837.4
58796.9,101475,149.64,38.86,696,343.2,258.96,95.16,347.25,536.64,842.4
91218.6,131927,7695.44,16913.4,3204,3339.96,3039.66,15096.1,1065.75,5486.52,843.8
129813,91275.6,3981.12,9135.58,1485.75,1606.8,1202.76,13053.3,531.75,5242.38,845.1
262143,250279,10398.8,25930.6,3157.5,3166.02,2938.26,26556.7,1190.25,4842.24,847.2
262143,198341,3497.98,7531.88,5480.25,4623.06,4009.2,13625.8,1924.5,5169.84,848.6
200891,154272,6565.02,18355.8,2100,1840.8,1858.74,22761.2,749.25,3189.42,848.7
164268,92019.7,6347.52,15778.3,1791,1266.72,1680.12,17665.4,528,2292.42,852.1
129728,81574.7,2268.38,5917.16,1353,1353.3,1205.88,6328.92,435,1654.38,852.8
257562,185749,5248.42,11495,4515.75,4590.3,4014.66,19361.2,1656,5229.9,854.2
131426,165490,3710.26,11315.8,1167,1069.38,1134.9,14798.2,408,1556.88,855.2
215937,122987,3972.42,8105.5,3018.75,2968.68,3496.74,23418.7,1004.25,5371.08,856.6
262143,224730,7693.7,16980.1,6148.5,6427.2,6427.98,34649.9,1998,9245.34,858.3
163918,110382,5647.46,14685,2444.25,2524.86,3019.38,37127.2,855.75,3986.58,861.2
262143,119091,7384.56,15883.3,2415.75,2197.26,1990.56,15666.3,868.5,3971.76,862.1
177941,58926.7,1867.6,3770,848.25,809.64,751.14,5286.06,302.25,848.64,864.9
184419,167530,5720.54,13370.2,2373.75,2727.66,2678.52,15849.6,876.75,3357.12,865.6
115257,73713.1,6078.4,13505.3,1836.75,1999.14,2046.72,17994.6,741,3045.9,866.6
145171,69647,2143.68,4492.68,1986,2311.14,1964.04,7151.82,882,1836.9,870.2
198175,201572,6835.3,14898.5,2885.25,2508.48,2403.18,20188.7,1029,4201.86,870.6
158833,91806.8,4866.78,11578.5,1889.25,1881.36,1740.96,11994.8,691.5,2203.5,878.6
131683,96189.6,3647.62,8467.42,2163.75,2067,2168.4,19734,796.5,3063.06,879.9
193846,262143,8948.82,22049.9,4880.25,4351.62,4990.44,45162.8,1574.25,10384.9,880.9
104313,87293.7,4011.86,9446.46,1526.25,1506.18,1310.4,7622.94,596.25,1790.1,882.8
262143,197125,7921.64,15294.6,6478.5,6313.32,6260.28,20576.4,2027.25,12600.9,883
161859,129061,4588.96,11042.6,1749.75,1973.4,1460.16,11902,600,2279.16,885.4
262143,262143,2705.7,626.4,3797.25,22529.5,6079.32,23989.7,1140,3495.18,887.2
262143,262143,1175.08,756.32,8450.25,76075.7,14720.9,42114.5,1827.75,4424.94,888.8
125212,105183,6150.32,13841.1,2125.5,2420.34,2007.72,16134.3,723,3591.12,889.2
262143,210522,3901.08,7237.82,6744,7488.78,6023.94,21829.9,2593.5,6938.88,889.7
135666,81628.6,4026.36,9100.78,1956,2118.48,2027.22,17641.3,693,3464.76,895
95865.7,130057,610.74,452.98,2328,8204.82,2777.58,9087,706.5,1587.3,899.1
102488,61154.3,2873.32,8004,1059,1052.22,1175.46,15483,381,1496.82,904.9
110597,73718.6,5619.62,13454.8,1971.75,1708.98,1938.3,23202.7,627.75,3231.54,905.3
262143,262143,10978.8,22316.1,6820.5,6337.5,6259.5,34872.2,2246.25,10295.2,907.5
262143,262143,1928.5,1058.5,5982,11349.8,7576.14,49579.1,1972.5,6964.62,911.5
175127,141404,244.76,402.52,4944,64038,10610.3,31336.5,581.25,2188.68,912.4
192219,105830,4257.2,10461.5,2366.25,2721.42,2830.62,15019.7,790.5,4741.62,916.2
151698,119763,3277,5960.08,2927.25,3140.28,2769.78,11132.2,1113,3003.78,916.7
139843,259593,7551.6,11914.4,7053,8313.24,8449.74,20614.6,2170.5,17449.4,917.2
126972,67924.7,2920.88,6749.46,1142.25,1293.24,1125.54,8201.7,492,1593.54,919.1
262143,262143,7974.42,18990.9,4038.75,4364.1,4282.2,22017.1,1560,6453.72,920
262143,213337,9734.14,19040.2,6394.5,7224.36,6637.02,41713.6,2223,9428.64,921.2
150213,103877,6001.84,15259.8,2638.5,3052.14,2856.36,14167.9,861.75,4478.76,922.9
153086,173683,7084.12,15233.1,5030.25,4764.24,4594.2,22724.5,1756.5,7880.34,924.3
160228,96916.6,5153.88,12298.3,2450.25,2586.48,2694.12,23672.2,904.5,3718.26,926.9
169395,91452.7,6092.32,14621.2,2355,2923.44,2917.2,15281,802.5,4143.36,927.9
259020,202614,7567.84,17766,5060.25,4612.92,4156.62,17574.2,1699.5,6106.62,928.3
105788,78872.8,4497.9,11135.4,1184.25,1221.48,1060.02,7487.22,435.75,1232.4,933.4
262143,258256,8691.88,17750.3,5961,6104.28,5729.88,22063.1,1850.25,11481.6,934.2
127574,80512.4,3225.96,6683.92,1645.5,1638.78,1580.28,15823.9,534.75,1974.96,935.9
133072,122898,4937.54,12034.4,2234.25,2160.6,1836.12,17212.3,762.75,2291.64,936.1
236958,259601,6229.2,14120.7,5549.25,5345.34,6147.96,46702.5,1685.25,11394.2,940.9
262143,187755,7797.52,18087.3,5546.25,5542.68,7476.3,70369.3,1693.5,11795.2,941.4
184788,171195,8647.8,20708.3,3507.75,3762.72,3272.1,15008.8,1237.5,4559.1,942.1
134420,85674.4,2953.94,6599.24,2156.25,2565.42,2315.82,14777.1,840.75,2833.74,943.6
92624.2,114812,4754.84,11653.9,2124.75,2137.2,2000.7,12405.1,697.5,2774.46,944.6
138715,107369,4655.08,10796.7,2513.25,2666.82,2277.6,11175.1,908.25,2960.88,944.7
262143,120482,7023.8,17065.9,1911.75,2044.38,1919.58,19131.8,716.25,2981.16,944.9
106368,111004,3485.22,8458.72,1677.75,1578.72,1570.14,15171.8,533.25,2179.32,951.3
81285.2,84480.2,517.36,268.54,1636.5,13432.4,2730,16106.2,376.5,7288.32,955.6
